"330447570;40.3681756;-4.2842324;rafaerti;468314;2;11977823;2012-06-22T11:17:10Z"

"331292777;40.4487616;-3.9963962;robertoge;491515;4;34776778;2015-10-21T12:20:59Z"

"331793972;40.3120007;-3.493235;gpesquero;3584;7;7930011;2011-04-21T22:53:16Z"

"332187101;40.4817069;-3.6854302;sergionaranja;33103;8;7190843;2011-02-05T10:49:29Z"

"332415403;40.4187797;-3.5519481;Danrvt;535134;5;9555858;2011-10-14T14:02:46Z"

"333654890;40.3717892;-3.2184075;carlosz22;718437;2;19666374;2013-12-27T18:24:53Z"

"333798336;40.3416727;-4.0898543;Serfuen;777223;7;20843615;2014-03-01T11:54:00Z"

"334538677;40.4312101;-3.5809269;robertoge;491515;2;52226894;2017-09-20T22:47:43Z"

"335707070;40.1827105;-3.7089159;gpesquero;3584;5;8267290;2011-05-27T22:15:09Z"

"337489494;40.4271127;-3.3208358;carlosz22;718437;3;14909425;2013-02-04T12:45:20Z"

"338272903;40.3330058;-3.7623797;Cuenqui;3649461;2;41095882;2016-07-28T21:34:38Z"

"338643267;40.3101413;-3.7794144;mor;220932;6;8733622;2011-07-15T18:41:10Z"

"338920002;40.4305344;-3.7342224;carlosz22;718437;2;37944032;2016-03-19T19:11:54Z"

